"date","build_year","floors","sitting_rooms","dining_rooms","bedrooms","wardrobes","bathrooms","car_parking","ancillary","landsize","price","district","sector"
"2022-01-25 20:16:51",2017,3,1,1,2,0,2,10,1,"2000","800"," Gasabo"," Kinyinya"
"2022-01-25 20:15:05",2018,2,2,2,2,2,2,3,0,"150","600"," Gasabo"," Kacyiru"
"2022-01-25 20:11:39",2022,1,1,1,2,2,2,1,0,"300","800"," Gasabo"," Remera"
"2022-01-25 20:08:14",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-01-25 20:06:38",2022,0,1,1,2,2,2,1,0,"300","600"," Gasabo"," Kimironko"
"2022-01-25 20:01:12",2022,0,1,1,2,2,2,0,0,"300","700"," Gasabo"," Remera"
"2022-01-22 20:39:08",2022,0,1,0,2,2,2,0,0,"300","700"," Gasabo"," Kimironko"
"2022-01-21 10:54:59",2022,3,1,2,2,2,2,3,0,"864","500000"," Kicukiro"," Kagarama"
"2022-01-21 10:52:51",2022,6,1,1,3,3,3,3,0,"1036","3500000"," Kicukiro"," Kagarama"
"2022-01-21 10:00:35",2022,2,1,1,2,2,2,6,0,"65443","500000"," Kicukiro"," Kagarama"
"2022-01-20 19:44:49",2022,0,1,1,2,2,2,1,0,"300","800"," Gasabo"," Remera"
"2022-01-20 19:44:35",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Kimironko"
"2022-01-20 19:43:26",2022,0,1,1,2,0,2,1,0,"300","350"," Gasabo"," Kimironko"
"2022-01-20 19:42:47",2022,0,1,1,2,2,2,1,0,"300","500"," Gasabo"," Kimironko"
"2022-01-20 19:42:05",2022,0,1,1,2,0,2,1,0,"300","450"," Gasabo"," Kimironko"
"2022-01-20 19:40:15",2022,0,1,1,2,0,2,0,0,"300","700"," Gasabo"," Kimironko"
"2022-01-19 21:09:31",2022,0,1,1,2,2,1,1,0,"620","300000"," Gasabo"," Kimironko"
"2022-01-19 20:56:52",2022,0,1,1,2,0,2,1,0,"601","270000"," Gasabo"," Kimironko"
"2022-01-18 17:29:07",2022,0,1,1,2,2,2,1,0,"300","500"," Gasabo"," Kimironko"
"2022-01-18 17:26:27",2022,0,1,1,4,0,5,1,0,"300","1500"," Gasabo"," Remera"
"2022-01-18 17:07:26",2022,0,1,1,2,0,2,0,0,"344545","800"," Gasabo"," Kimironko"
"2022-01-18 17:05:09",2022,0,1,1,3,0,3,0,0,"23456234","700"," Kicukiro"," Nyarugunga"
"2022-01-18 17:02:54",2022,0,1,1,2,2,2,1,0,"300","450"," Gasabo"," Kimironko"
"2022-01-18 17:02:40",2022,0,1,1,2,2,2,1,0,"300","350"," Gasabo"," Kimironko"
"2022-01-18 17:01:35",2022,0,1,1,2,2,2,1,0,"300","40"," Gasabo"," Kimironko"
"2022-01-18 17:00:39",2022,0,1,0,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-01-18 09:03:16",2022,0,1,1,5,0,4,1,0,"300","2000"," Nyarugenge"," Nyarugenge"
"2022-01-18 08:45:28",2022,0,1,1,4,0,2,1,0,"300","3000"," Gasabo"," Remera"
"2022-01-18 08:45:08",2022,0,1,1,2,2,2,1,0,"300","700"," Gasabo"," Remera"
"2022-01-18 08:35:40",2022,0,1,1,3,3,2,10,0,"650","390"," Gasabo"," Gisozi"
"2022-01-18 08:35:02",2022,0,1,1,3,3,3,10,0,"850","700"," Gasabo"," Kimironko"
"2022-01-18 08:24:42",2022,0,1,0,2,2,1,1,0,"300","600"," Gasabo"," Kimironko"
"2022-01-18 08:23:51",2022,0,1,1,2,0,1,1,0,"300","700"," Gasabo"," Kimironko"
"2022-01-17 12:10:04",2022,0,1,1,2,1,1,1,0,"620","300000"," Gasabo"," Kimironko"
"2022-01-16 07:32:04",2022,0,1,1,3,1,1,2,1,"860","250000"," Gasabo"," Kimironko"
"2022-01-16 07:19:03",2022,0,1,1,1,1,1,1,0,"385","180000"," Gasabo"," Kimironko"
"2022-01-14 21:17:49",2022,0,1,1,4,4,4,10,2,"867","1300"," Gasabo"," Kinyinya"
"2022-01-14 17:51:45",2022,0,1,1,2,2,2,6,0,"480","800"," Gasabo"," Kimihurura"
"2022-01-14 17:38:20",2022,2,1,1,3,2,2,7,0,"1070","385000"," Gasabo"," Gisozi"
"2022-01-14 17:38:08",2022,0,1,1,1,1,1,2,0,"390","500000"," Gasabo"," Kimihurura"
"2022-01-14 06:01:45",2022,0,1,1,2,2,1,1,0,"601","300000"," Gasabo"," Kimironko"
"2022-01-14 04:49:02",2022,0,1,1,1,1,1,3,0,"380","400000"," Nyarugenge"," Nyamirambo"
"2022-01-13 17:18:07",2022,0,1,1,2,2,2,0,0,"2567","800"," Gasabo"," Kimironko"
"2022-01-13 10:18:29",2022,1,1,1,2,0,3,6,1,"500","600000"," Gasabo"," Kimironko"
"2022-01-12 19:52:51",2022,0,1,1,2,2,2,5,0,"800","600"," Nyarugenge"," Nyarugenge"
"2022-01-12 19:39:23",2022,0,1,1,1,1,1,2,1,"370","400000"," Nyarugenge"," Nyamirambo"
"2022-01-12 19:34:35",2022,0,1,1,2,2,2,0,0,"45637890","1000"," Gasabo"," Kacyiru"
"2022-01-12 18:47:20",2022,0,1,1,1,1,1,10,0,"1020","400"," Nyarugenge"," Nyarugenge"
"2022-01-12 18:27:39",2022,0,1,1,2,2,1,1,0,"601","250000"," Gasabo"," Kimironko"
"2022-01-11 22:30:47",2022,0,1,1,2,0,0,6,1,"600","250000"," Gasabo"," Kimironko"
"2022-01-11 22:28:48",2022,1,1,1,3,1,2,0,0,"3535678","700"," Kicukiro"," Niboye"
"2022-01-11 22:28:35",2022,0,1,1,2,2,2,0,0,"3567","1000"," Gasabo"," Remera"
"2022-01-11 22:27:43",2022,0,1,1,3,0,3,0,0,"436","900"," Kicukiro"," Niboye"
"2022-01-11 22:25:31",2022,0,1,1,1,0,1,0,0,"3435467","500"," Kicukiro"," Niboye"
"2021-06-28 15:51:01",2019,1,1,1,3,3,2,1,0,"0","1000"," Gasabo"," Gisozi"
